ALIAS_MATCH,GeneID:100486088,tgm3l,TGM6
ALIAS_MATCH,GeneID:100486196,rgs13,RGS18
ALIAS_MATCH,GeneID:100486470,inpp5e,PMPCA
ALIAS_MATCH,GeneID:100486841,gda,SLC25A16
ALIAS_MATCH,GeneID:100486936,klhl6,KLHL7
ALIAS_MATCH,GeneID:100487004,chd5,GET1
ALIAS_MATCH,GeneID:100487014,hkr1,ZNF875
ALIAS_MATCH,GeneID:100487128,gal3st2,GAL3ST3
ALIAS_MATCH,GeneID:100487185,sat2,SLC38A2
ALIAS_MATCH,GeneID:100487374,polh,POLQ
ALIAS_MATCH,GeneID:100487473,apc2,SLC25A23
ALIAS_MATCH,GeneID:100487480,usp21,USP25
ALIAS_MATCH,GeneID:100487564,ada2,TADA2A
ALIAS_MATCH,GeneID:100487671,rai1,RNASE12
ALIAS_MATCH,GeneID:100487776,atp2b2,ATP2B4
ALIAS_MATCH,GeneID:100487951,rnf165,ARK2C
ALIAS_MATCH,GeneID:100488107,taar3,TAAR3P
ALIAS_MATCH,GeneID:100488348,hpf1,ZNF83
ALIAS_MATCH,GeneID:100488448,pgp,PGPEP1
ALIAS_MATCH,GeneID:100488460,dlc1,DYNLL1
ALIAS_MATCH,GeneID:100488470,brap,C6orf89
ALIAS_MATCH,GeneID:100488543,npr2,NPRL2
ALIAS_MATCH,GeneID:100489239,mtmr8,MTMR9
ALIAS_MATCH,GeneID:100489356,fbxl21,FBXL21P
ALIAS_MATCH,GeneID:100489409,mmp20,MMP25
ALIAS_MATCH,GeneID:100489586,slc22a20,SLC22A20P
ALIAS_MATCH,GeneID:100489590,me1,PCDHB16
ALIAS_MATCH,GeneID:100489627,rp1,TMEM184B-AS1
ALIAS_MATCH,GeneID:100489759,srm,SRMS
ALIAS_MATCH,GeneID:100489816,ar,AREG
ALIAS_MATCH,GeneID:100489899,galnt15,GALNTL5
ALIAS_MATCH,GeneID:100489904,urah,URAHP
ALIAS_MATCH,GeneID:100490080,c1qtnf5,MFRP
ALIAS_MATCH,GeneID:100490411,cap2,TMPRSS4
ALIAS_MATCH,GeneID:100490444,tmprss3,TMPRSS4
ALIAS_MATCH,GeneID:100490555,ik,KCNN4
ALIAS_MATCH,GeneID:100490628,myt1,PKMYT1
ALIAS_MATCH,GeneID:100490751,gsg1,TRAPPC8
ALIAS_MATCH,GeneID:100491160,cdh7,CDH19
ALIAS_MATCH,GeneID:100491266,iqch,SPATA17
ALIAS_MATCH,GeneID:100491367,ptprq,PTPRR
ALIAS_MATCH,GeneID:100491494,bdp1,PTPN18
ALIAS_MATCH,GeneID:100491606,gjc1,GJD3
ALIAS_MATCH,GeneID:100491644,smo,SMOX
ALIAS_MATCH,GeneID:100492068,dusp13,DUSP13B
ALIAS_MATCH,GeneID:100492391,cnp,NPPC
ALIAS_MATCH,GeneID:100492491,mgat3,MOGAT3
ALIAS_MATCH,GeneID:100492761,usp31,USP48
ALIAS_MATCH,GeneID:100492776,adra1a,ADRA1D
ALIAS_MATCH,GeneID:100493000,ecd,SEM1
ALIAS_MATCH,GeneID:100493436,map1a,METAP1
ALIAS_MATCH,GeneID:100493443,dusp26,DUSP28
ALIAS_MATCH,GeneID:100493477,gckr,MAP4K5
ALIAS_MATCH,GeneID:100493532,ezh1,EZH2
ALIAS_MATCH,GeneID:100493636,slc23a1,SLC23A2
ALIAS_MATCH,GeneID:100493738,kcnmb2,KCNMB3
ALIAS_MATCH,GeneID:100493822,grp,UCMA
ALIAS_MATCH,GeneID:100493884,ca11,GKN1
ALIAS_MATCH,GeneID:100494034,epo,TIMP1
ALIAS_MATCH,GeneID:100494056,mst1,STK4
ALIAS_MATCH,GeneID:100494090,ntng1,NTNG2
ALIAS_MATCH,GeneID:100494117,cpa3,CPA4
ALIAS_MATCH,GeneID:100494499,adam23,ADAM28
ALIAS_MATCH,GeneID:100494503,dbp,HSD17B4
ALIAS_MATCH,GeneID:100494517,usp12,USP12P1
ALIAS_MATCH,GeneID:100494660,carf,CDKN2AIP
ALIAS_MATCH,GeneID:100494828,spata5,AFG2A
ALIAS_MATCH,GeneID:100494880,bmp8,BMP8B
ALIAS_MATCH,GeneID:100495057,dmc1,HID1
ALIAS_MATCH,GeneID:100495093,grik2,GRIK5
ALIAS_MATCH,GeneID:100495216,clip4,UBASH3A
ALIAS_MATCH,GeneID:100495409,emilin3,MMRN2
ALIAS_MATCH,GeneID:100495484,mtf1,MYT1
ALIAS_MATCH,GeneID:100495593,atr,SERPINA2
ALIAS_MATCH,GeneID:100495612,lat,SPNS1
ALIAS_MATCH,GeneID:100495732,mmp21,MMP23A
ALIAS_MATCH,GeneID:100495840,hgf,SOS1
ALIAS_MATCH,GeneID:100495974,npr3,NPRL3
ALIAS_MATCH,GeneID:100496482,smap2,SMOC2
ALIAS_MATCH,GeneID:100496577,cds1,CHEK2
ALIAS_MATCH,GeneID:100496611,pdc,PNKD
ALIAS_MATCH,GeneID:100496680,lama3,LAMA4
ALIAS_MATCH,GeneID:100496932,fam169b,FAM169BP
ALIAS_MATCH,GeneID:100497000,carm1l,CARM1P1
ALIAS_MATCH,GeneID:100497129,sspo,SSPOP
ALIAS_MATCH,GeneID:100497168,cic,SLC25A1
ALIAS_MATCH,GeneID:100497591,cdrt1,FBXW10B
ALIAS_MATCH,GeneID:100497653,gja9,GJD2
ALIAS_MATCH,GeneID:100497702,hdc,HECA
ALIAS_MATCH,GeneID:100497761,cnr1,PCDHA4
ALIAS_MATCH,GeneID:100497838,pdk1,PDPK1
ALIAS_MATCH,GeneID:100497898,galnt17,GALNTL6
ALIAS_MATCH,GeneID:100498271,cnr2,PCDHA6
ALIAS_MATCH,GeneID:100498392,csnk2a1,CSNK2A2
ALIAS_MATCH,GeneID:100498543,def6,DEFA6
ALIAS_MATCH,GeneID:100498561,ror1,RORA
ALIAS_MATCH,GeneID:100498629,cdh20,PCDHGB4
ALIAS_MATCH,GeneID:101730527,fam183b,FAM183BP
ALIAS_MATCH,GeneID:101730897,lmln2,CIROP
ALIAS_MATCH,GeneID:101731161,camp,CHAMP1
ALIAS_MATCH,GeneID:101731413,lnp1,LNPK
ALIAS_MATCH,GeneID:101732380,pop1,PYDC1
ALIAS_MATCH,GeneID:101732531,trnp1,TRP-AGG2-6
ALIAS_MATCH,GeneID:101733176,micalcl,MICAL2
ALIAS_MATCH,GeneID:101733660,stap1,UXT
ALIAS_MATCH,GeneID:101734214,nat2,SLC38A1
ALIAS_MATCH,GeneID:101734888,colca2,POU2AF3
ALIAS_MATCH,GeneID:101735183,chl1,DDX11
ALIAS_MATCH,GeneID:105945848,moxd2,MOXD2P
ALIAS_MATCH,GeneID:116406674,gba,GBA1
ALIAS_MATCH,GeneID:116408065,asip,PARD3
ALIAS_MATCH,GeneID:116410490,smim4,UQCC5
ALIAS_MATCH,GeneID:394469,dbi,TSPO
ALIAS_MATCH,GeneID:394482,tcea1,TCEA1P2
ALIAS_MATCH,GeneID:394562,acat2,SOAT2
ALIAS_MATCH,GeneID:394618,isy1,RAB43
ALIAS_MATCH,GeneID:394634,cth,VSIG2
ALIAS_MATCH,GeneID:394649,fkbp6,FKBP10
ALIAS_MATCH,GeneID:395041,anp32c,ANP32CP
ALIAS_MATCH,GeneID:403098,gja7,GJC1
ALIAS_MATCH,GeneID:407858,xbp1,XBP1P1
ALIAS_MATCH,GeneID:407859,galnt7,GALNT15
ALIAS_MATCH,GeneID:407886,ldb1,LDB2
ALIAS_MATCH,GeneID:407906,ag1,NBPF10
ALIAS_MATCH,GeneID:407920,cap1,PRSS8
ALIAS_MATCH,GeneID:447956,usp16,USP21
ALIAS_MATCH,GeneID:447977,hrg,NRG1
ALIAS_MATCH,GeneID:447990,tnnc1,TNNI3
ALIAS_MATCH,GeneID:447999,snrpd1,SNRPD2
ALIAS_MATCH,GeneID:448000,nif,S100A9
ALIAS_MATCH,GeneID:448028,odc1,SLC25A21
ALIAS_MATCH,GeneID:448043,dusp1,DUSP12
ALIAS_MATCH,GeneID:448083,sult1c1,SULT1C2
ALIAS_MATCH,GeneID:448118,rac1,RNASE1
ALIAS_MATCH,GeneID:448133,imp3,SPPL2A
ALIAS_MATCH,GeneID:448140,ccn1,CCNA2
ALIAS_MATCH,GeneID:448141,wdr82,WDR82P1
ALIAS_MATCH,GeneID:448219,polk,TENT4A
ALIAS_MATCH,GeneID:448227,alb,FBF1
ALIAS_MATCH,GeneID:448251,sult1c2,SULT1C4
ALIAS_MATCH,GeneID:448303,atf1,GDNF
ALIAS_MATCH,GeneID:448345,crp,PPIAP10
ALIAS_MATCH,GeneID:448358,arg1,TINAGL1
ALIAS_MATCH,GeneID:448370,pnp,PPY
ALIAS_MATCH,GeneID:448389,rpl10,RPL15
ALIAS_MATCH,GeneID:448439,mgat2,MOGAT2
ALIAS_MATCH,GeneID:448441,usp10,USP32
ALIAS_MATCH,GeneID:448458,mcm2,MCM7
ALIAS_MATCH,GeneID:448474,meis3,MEIS3P1
ALIAS_MATCH,GeneID:448566,clic5,CLIC6
ALIAS_MATCH,GeneID:448657,acp1,NDUFAB1
ALIAS_MATCH,GeneID:448673,rpl36a,RPL36AL
ALIAS_MATCH,GeneID:448742,tubb,TUBB2A
ALIAS_MATCH,GeneID:448776,mal,MRTFA
ALIAS_MATCH,GeneID:493287,htt,SLC6A4
ALIAS_MATCH,GeneID:493359,sat1,SLC38A1
ALIAS_MATCH,GeneID:493407,gss,PRNP
ALIAS_MATCH,GeneID:493408,osr1,OXSR1
ALIAS_MATCH,GeneID:493462,ltb4dh,PTGR1
ALIAS_MATCH,GeneID:493568,bap1,RNF2
ALIAS_MATCH,GeneID:496458,rab11b,RAB43
ALIAS_MATCH,GeneID:496502,cecr5,HDHD5
ALIAS_MATCH,GeneID:496503,stard15,ACOT12
ALIAS_MATCH,GeneID:496733,napa,NAPSA
ALIAS_MATCH,GeneID:496815,mgat1,MOGAT1
ALIAS_MATCH,GeneID:496821,rgp1,RGPD1
ALIAS_MATCH,GeneID:496838,dusp23,PTPMT1
ALIAS_MATCH,GeneID:496858,lbh,SMIM29
ALIAS_MATCH,GeneID:496861,adh1,ADH1A
ALIAS_MATCH,GeneID:496902,ela3b,CELA3B
ALIAS_MATCH,GeneID:496987,fcgr1,FCGR1A
ALIAS_MATCH,GeneID:548395,me2,PCDHB11
ALIAS_MATCH,GeneID:548438,lcp1,TOX4
ALIAS_MATCH,GeneID:548512,scp2,SYCP2
ALIAS_MATCH,GeneID:548538,erf,ETF1
ALIAS_MATCH,GeneID:548551,ror2,RORA
ALIAS_MATCH,GeneID:548564,lipa,SCGB1D1
ALIAS_MATCH,GeneID:548658,hba3,HBAP1
ALIAS_MATCH,GeneID:548676,rheb,RHEBP1
ALIAS_MATCH,GeneID:548756,dap3,DLGAP3
ALIAS_MATCH,GeneID:548799,rad1,RNASE6
ALIAS_MATCH,GeneID:548865,arl10b,ARL8A
ALIAS_MATCH,GeneID:548963,hsd17b7,HSD17B7P2
ALIAS_MATCH,GeneID:548972,dnz1,ZDHHC21
ALIAS_MATCH,GeneID:549048,drg1,NDRG1
ALIAS_MATCH,GeneID:549175,uhrf1bp1,BLTP3A
ALIAS_MATCH,GeneID:549211,brcc3,DEPDC1B
ALIAS_MATCH,GeneID:549346,mbp,PRG2
ALIAS_MATCH,GeneID:549383,imp4,SPPL2B
ALIAS_MATCH,GeneID:549384,mrpl27,MRPL41
ALIAS_MATCH,GeneID:549451,btf3,BTN3A3
ALIAS_MATCH,GeneID:549659,snx30,SNX33
ALIAS_MATCH,GeneID:549795,rpl24,RSL24D1
ALIAS_MATCH,GeneID:549798,ing2,INGX
ALIAS_MATCH,GeneID:549828,socs4,SOCS6
ALIAS_MATCH,GeneID:549851,spin1,SPNS1
ALIAS_MATCH,GeneID:549871,raf1,RNASE3
ALIAS_MATCH,GeneID:549896,rae1,RNASE7
ALIAS_MATCH,GeneID:549918,dap,IAPP
ALIAS_MATCH,GeneID:550020,cpn1,CYP11B1
ALIAS_MATCH,GeneID:550087,fgf2,FGF13
ALIAS_MATCH,GeneID:594897,obp,OBP2A
ALIAS_MATCH,GeneID:594946,pmp22,PXMP2
ALIAS_MATCH,GeneID:594960,acat1,SOAT1
ALIAS_MATCH,GeneID:594983,fmo2,FMO4
ALIAS_MATCH,GeneID:613092,scd,SLC22A5
ALIAS_MATCH,GeneID:613108,fbp2,KHSRP
ALIAS_MATCH,GeneID:733476,rfc1,SLC19A1
ALIAS_MATCH,GeneID:733937,dlg1,DLGAP5
ALIAS_MATCH,GeneID:733983,admp,SPTSSB
ALIAS_MATCH,GeneID:734048,orc1,SLC25A15
ALIAS_MATCH,GeneID:779488,per1,PGAP3
ALIAS_MATCH,GeneID:779530,tmem111,EMC3
ALIAS_MATCH,GeneID:779546,cdh1,FZR1
ALIAS_MATCH,GeneID:779559,dlg4,LLGL1
ALIAS_MATCH,GeneID:779724,pdp1,PLPP6
ALIAS_MATCH,GeneID:779896,pisd,SFI1
ALIAS_MATCH,GeneID:780021,napb,NAPSB
ALIAS_MATCH,GeneID:780043,map2,METAP2
ALIAS_MATCH,GeneID:780246,car1,NR1I3
ALIAS_MATCH,GeneID:780248,spata5l1,AFG2B
ALIAS_MATCH,GeneID:780315,elf1,ELOF1
ALIAS_MATCH,GeneID:780346,net1,SLC6A5
ALIAS_MATCH,GeneID:780367,fez1,LZTS1
ALIAS_MATCH,GeneID:780383,mlc1,MYL1
MATCH,GeneID:100036593,tor2a,TOR2A
MATCH,GeneID:100036594,cyp19a1,CYP19A1
MATCH,GeneID:100036595,dao,DAO
MATCH,GeneID:100036596,rbms1,RBMS1
MATCH,GeneID:100036597,nr2e3,NR2E3
MATCH,GeneID:100036598,mllt10,MLLT10
MATCH,GeneID:100036599,jak2,JAK2
MATCH,GeneID:100036600,ptpn4,PTPN4
MATCH,GeneID:100036601,nfib,NFIB
MATCH,GeneID:100036602,eeig1,EEIG1
MATCH,GeneID:100036603,dhh,DHH
MATCH,GeneID:100036604,celf5,CELF5
MATCH,GeneID:100036605,igsf9,IGSF9
MATCH,GeneID:100036606,usp20,USP20
MATCH,GeneID:100036608,cdc25b,CDC25B
MATCH,GeneID:100036609,alox5,ALOX5
MATCH,GeneID:100036610,parl,PARL
MATCH,GeneID:100036611,crtc1,CRTC1
MATCH,GeneID:100036612,man2a1,MAN2A1
MATCH,GeneID:100036613,acad10,ACAD10
MATCH,GeneID:100036614,armc9,ARMC9
MATCH,GeneID:100036615,katnal2,KATNAL2
MATCH,GeneID:100036616,rnf31,RNF31
MATCH,GeneID:100036617,wdr90,WDR90
MATCH,GeneID:100036618,sall1,SALL1
MATCH,GeneID:100036619,ipo9,IPO9
MATCH,GeneID:100036620,epc1,EPC1
MATCH,GeneID:100036621,prom1,PROM1
MATCH,GeneID:100036622,cracr2b,CRACR2B
MATCH,GeneID:100036623,rab11fip5,RAB11FIP5
MATCH,GeneID:100036624,stil,STIL
MATCH,GeneID:100036625,znf605,ZNF605
MATCH,GeneID:100036626,fitm2,FITM2
MATCH,GeneID:100036627,znf687,ZNF687
MATCH,GeneID:100036628,tet3,TET3
MATCH,GeneID:100036629,axl,AXL
MATCH,GeneID:100036630,cnot1,CNOT1
MATCH,GeneID:100036631,lamc1,LAMC1
MATCH,GeneID:100036632,pcsk2,PCSK2
MATCH,GeneID:100036633,col9a2,COL9A2
MATCH,GeneID:100036634,shfl,SHFL
MATCH,GeneID:100036635,mafk,MAFK
MATCH,GeneID:100036636,proser2,PROSER2
MATCH,GeneID:100036638,rasa2,RASA2
MATCH,GeneID:100036639,heatr5a,HEATR5A
MATCH,GeneID:100036640,qser1,QSER1
MATCH,GeneID:100036641,tmem63c,TMEM63C
MATCH,GeneID:100036642,b4galnt4,B4GALNT4
MATCH,GeneID:100036643,mapk8ip2,MAPK8IP2
MATCH,GeneID:100036644,pak4,PAK4
MATCH,GeneID:100036645,cnnm4,CNNM4
MATCH,GeneID:100036646,rhbdf2,RHBDF2
MATCH,GeneID:100036647,sptan1,SPTAN1
MATCH,GeneID:100036648,kif17,KIF17
MATCH,GeneID:100036649,ankmy1,ANKMY1
MATCH,GeneID:100036650,rab8b,RAB8B
MATCH,GeneID:100036651,man2c1,MAN2C1
MATCH,GeneID:100036652,acsl3,ACSL3
MATCH,GeneID:100036653,nek1,NEK1
MATCH,GeneID:100036654,igsf3,IGSF3
MATCH,GeneID:100036655,mlxip,MLXIP
MATCH,GeneID:100036656,bckdha,BCKDHA
MATCH,GeneID:100036658,fbxo11,FBXO11
MATCH,GeneID:100036660,tfb2m,TFB2M
MATCH,GeneID:100036661,ppp1r3a,PPP1R3A
MATCH,GeneID:100036664,meis2,MEIS2
MATCH,GeneID:100036666,rad52,RAD52
MATCH,GeneID:100036667,herc4,HERC4
MATCH,GeneID:100036668,iars1,IARS1
MATCH,GeneID:100036669,prxl2a,PRXL2A
MATCH,GeneID:100036670,tmeff2,TMEFF2
MATCH,GeneID:100036671,dusp8,DUSP8
MATCH,GeneID:100036673,dipk1b,DIPK1B
MATCH,GeneID:100036674,bid,BID
MATCH,GeneID:100036675,sbf2,SBF2
MATCH,GeneID:100036676,btbd3,BTBD3
MATCH,GeneID:100036677,etv3,ETV3
MATCH,GeneID:100036678,zbtb21,ZBTB21
MATCH,GeneID:100036679,p3h1,P3H1
MATCH,GeneID:100036680,heatr5b,HEATR5B
MATCH,GeneID:100036681,ttc17,TTC17
MATCH,GeneID:100036683,wnk1,WNK1
MATCH,GeneID:100036684,gnptab,GNPTAB
MATCH,GeneID:100036685,zswim5,ZSWIM5
MATCH,GeneID:100036686,neurl1,NEURL1
MATCH,GeneID:100036687,jade1,JADE1
MATCH,GeneID:100036688,clasp1,CLASP1
MATCH,GeneID:100036689,cabin1,CABIN1
MATCH,GeneID:100036690,usp47,USP47
MATCH,GeneID:100036691,dusp16,DUSP16
MATCH,GeneID:100036692,magi3,MAGI3
MATCH,GeneID:100036693,mtmr14,MTMR14
MATCH,GeneID:100036694,atp6v0a1,ATP6V0A1
MATCH,GeneID:100036695,dnah14,DNAH14
MATCH,GeneID:100036696,plekha6,PLEKHA6
MATCH,GeneID:100036697,mrc2,MRC2
MATCH,GeneID:100036698,fancd2os,FANCD2OS
MATCH,GeneID:100036701,znf516,ZNF516
MATCH,GeneID:100036703,neurl4,NEURL4
MATCH,GeneID:100036704,patj,PATJ
MATCH,GeneID:100036705,vcl,VCL
MATCH,GeneID:100036706,septin2,SEPTIN2
MATCH,GeneID:100036707,chsy1,CHSY1
MATCH,GeneID:100036708,phf12,PHF12
MATCH,GeneID:100036709,hps5,HPS5
MATCH,GeneID:100036710,med1,MED1
MATCH,GeneID:100036711,pou3f4,POU3F4
MATCH,GeneID:100036712,hamp,HAMP
MATCH,GeneID:100036714,secisbp2,SECISBP2
MATCH,GeneID:100036715,son,SON
MATCH,GeneID:100036716,nid2,NID2
MATCH,GeneID:100036717,trim37,TRIM37
MATCH,GeneID:100036719,bcar3,BCAR3
MATCH,GeneID:100036720,gtsf1,GTSF1
MATCH,GeneID:100036721,asap1,ASAP1
MATCH,GeneID:100036722,pde1b,PDE1B
MATCH,GeneID:100036723,wdr7,WDR7
MATCH,GeneID:100036724,cacna2d1,CACNA2D1
MATCH,GeneID:100036725,clstn3,CLSTN3
MATCH,GeneID:100036726,znf268,ZNF268
MATCH,GeneID:100036727,spon1,SPON1
MATCH,GeneID:100036728,cers2,CERS2
MATCH,GeneID:100036729,alpk1,ALPK1
MATCH,GeneID:100036730,pnpla6,PNPLA6
MATCH,GeneID:100036731,dpf1,DPF1
MATCH,GeneID:100036732,slc40a1,SLC40A1
MATCH,GeneID:100036733,st8sia4,ST8SIA4
MATCH,GeneID:100036734,dnah1,DNAH1
MATCH,GeneID:100036735,st8sia5,ST8SIA5
MATCH,GeneID:100036736,st8sia6,ST8SIA6
MATCH,GeneID:100036737,dio2,DIO2
MATCH,GeneID:100036738,tpo,TPO
MATCH,GeneID:100036739,cmas,CMAS
MATCH,GeneID:100037834,nrip1,NRIP1
MATCH,GeneID:100037836,cep78,CEP78
MATCH,GeneID:100037837,myof,MYOF
MATCH,GeneID:100037838,iqsec3,IQSEC3
MATCH,GeneID:100037839,nell2,NELL2
MATCH,GeneID:100037840,ppp3cb,PPP3CB
MATCH,GeneID:100037841,ogfrl1,OGFRL1
MATCH,GeneID:100037843,adap1,ADAP1
MATCH,GeneID:100037844,cntnap1,CNTNAP1
MATCH,GeneID:100037845,plxna1,PLXNA1
MATCH,GeneID:100037846,arhgap21,ARHGAP21
MATCH,GeneID:100037847,reep2,REEP2
MATCH,GeneID:100037848,fam117b,FAM117B
